IDBerco;DiaTaxaOcupacao;MêsTaxaOcupacao;AnoTaxaOcupacao;TempoEmMinutosdiasFlagCarga
BRAM0095003;14;fev;2025;0
BRAM0095003;2;mar;2025;0
BRAM0095003;12;jun;2025;0
BRAM0095003;15;jan;2025;0
BRAM0095003;27;mar;2025;0
BRAM0095003;7;mai;2025;0
BRAM0095003;9;jun;2025;1440
BRAM0095003;10;mar;2025;0
BRAM0095003;17;jan;2025;0
BRAM0095003;1;mar;2025;0
BRAM0095003;9;fev;2025;0
BRAM0095003;5;mai;2025;0
BRAM0095003;7;fev;2025;0
BRAM0095003;12;abr;2025;0
BRAM0095003;10;jan;2025;0
BRAM0095003;6;mar;2025;0
BRAM0095003;1;jun;2025;594
BRAM0095003;16;mar;2025;0
BRAM0095003;22;fev;2025;0
BRAM0095003;21;mai;2025;1440
BRAM0095003;23;jun;2025;0
BRAM0095003;6;abr;2025;0
BRAM0095003;30;jan;2025;0
BRAM0095003;28;fev;2025;0
BRAM0095003;12;fev;2025;0
BRAM0095003;22;mar;2025;0
BRAM0095003;19;mai;2025;1440
BRAM0095003;4;mar;2025;0
BRAM0095003;14;jun;2025;0
BRAM0095003;14;jan;2025;0
BRAM0095003;27;fev;2025;0
BRAM0095003;22;mai;2025;1440
BRAM0095003;20;mai;2025;1440
BRAM0095003;5;abr;2025;0
BRAM0095003;23;jan;2025;0
BRAM0095003;6;mai;2025;0
BRAM0095003;27;jan;2025;0
BRAM0095003;24;abr;2025;0
BRAM0095003;12;mai;2025;0
BRAM0095003;31;mar;2025;0
BRAM0095003;24;jan;2025;0
BRAM0095003;6;fev;2025;0
BRAM0095003;5;jan;2025;0
BRAM0095003;9;mar;2025;0
BRAM0095003;4;jun;2025;0
BRAM0095003;18;fev;2025;0
BRAM0095003;27;jun;2025;0
BRAM0095003;3;mai;2025;0
BRAM0095003;20;abr;2025;0
BRAM0095003;25;jan;2025;0
BRAM0095003;11;mai;2025;0
BRAM0095003;21;abr;2025;0
BRAM0095003;21;mar;2025;0
BRAM0095003;20;jun;2025;0
BRAM0095003;31;mai;2025;0
BRAM0095003;7;jan;2025;0
BRAM0095003;13;jan;2025;0
BRAM0095003;26;mai;2025;850
BRAM0095003;7;abr;2025;0
BRAM0095003;10;fev;2025;0
BRAM0095003;14;abr;2025;0
BRAM0095003;11;jun;2025;730
BRAM0095003;26;jun;2025;0
BRAM0095003;13;mai;2025;0
BRAM0095003;30;mar;2025;0
BRAM0095003;22;jan;2025;0
BRAM0095003;6;jan;2025;0
BRAM0095003;29;abr;2025;0
BRAM0095003;17;jun;2025;0
BRAM0095003;29;mar;2025;0
BRAM0095003;12;jan;2025;0
BRAM0095003;10;mai;2025;0
BRAM0095003;8;abr;2025;0
BRAM0095003;24;fev;2025;0
BRAM0095003;14;mai;2025;0
BRAM0095003;13;fev;2025;0
BRAM0095003;23;mar;2025;0
BRAM0095003;9;mai;2025;0
BRAM0095003;3;mar;2025;0
BRAM0095003;30;mai;2025;0
BRAM0095003;30;abr;2025;0
BRAM0095003;11;mar;2025;0
BRAM0095003;2;fev;2025;0
BRSP0020001;31;jan;2025;0
BRSP0020001;9;jan;2025;0
BRSP0020001;1;fev;2025;0
BRSP0020001;2;jan;2025;0
BRSP0020001;11;fev;2025;0
BRSP0020001;28;jun;2025;0
BRSP0020001;16;fev;2025;0
BRSP0020001;20;mar;2025;0
BRSP0020001;2;mai;2025;0
BRSP0020001;17;fev;2025;0
BRSP0020001;30;jun;2025;0
BRSP0020001;8;mai;2025;0
BRSP0020001;11;abr;2025;0
BRSP0020001;2;abr;2025;0
BRSP0020001;16;mai;2025;0
BRSP0020001;4;abr;2025;0
BRSP0020001;26;fev;2025;0
BRSP0020001;25;jun;2025;0
BRSP0020001;3;fev;2025;0
BRSP0020001;21;jan;2025;0
BRSP0020001;26;abr;2025;0
BRSP0020001;15;fev;2025;0
BRSP0020001;28;mai;2025;0
BRSP0020001;4;mai;2025;0
BRSP0020001;9;abr;2025;0
BRSP0020001;27;mai;2025;0
BRSP0020001;27;abr;2025;0
BRSP0020001;4;jan;2025;0
BRSP0020001;18;abr;2025;0
BRSP0020001;10;jun;2025;0
BRSP0020001;29;jan;2025;0
BRSP0020001;29;jun;2025;0
BRSP0020001;17;mai;2025;0
BRSP0020001;13;mar;2025;0
BRSP0020001;1;abr;2025;0
BRSP0020001;23;fev;2025;0
BRSP0020001;16;jun;2025;0
BRSP0020001;4;fev;2025;0
BRSP0020001;23;mai;2025;0
BRSP0020001;8;mar;2025;0
BRSP0020001;20;jan;2025;0
BRSP0020001;19;abr;2025;0
BRSP0020001;22;abr;2025;0
BRSP0020001;16;abr;2025;0
BRSP0020001;13;abr;2025;0
BRSP0020001;25;abr;2025;0
BRSP0020001;15;abr;2025;0
BRSP0020001;28;abr;2025;0
BRSP0020001;25;mai;2025;0
BRSP0020001;3;abr;2025;0
BRSP0020001;24;jun;2025;0
BRSP0020001;20;fev;2025;0
BRSP0020001;25;fev;2025;0
BRSP0020001;5;mar;2025;0
BRSP0020001;24;mar;2025;0
BRSP0020001;18;jun;2025;0
BRSP0020001;19;jun;2025;0
BRSP0020001;19;jan;2025;0
BRSP0020001;3;jan;2025;0
BRSP0020001;19;mar;2025;0
BRSP0020001;5;jun;2025;0
BRSP0020001;7;mar;2025;0
BRSP0020001;16;jan;2025;0
BRSP0020001;8;jun;2025;0
BRSP0020001;28;mar;2025;0
BRSP0020001;18;mai;2025;0
BRSP0020001;15;jun;2025;0
BRSP0020001;17;abr;2025;0
BRSP0020001;26;jan;2025;0
BRSP0020001;17;mar;2025;0
BRSP0020001;2;jun;2025;0
BRSP0020001;21;fev;2025;0
BRSP0020001;6;jun;2025;0
BRSP0020001;14;mar;2025;0
BRSP0020001;11;jan;2025;0
BRSP0020001;1;mai;2025;0
BRSP0020001;10;abr;2025;0
BRSP0020001;18;jan;2025;0
BRSP0020001;13;jun;2025;0
BRSP0020001;22;jun;2025;0
BRSP0020001;28;jan;2025;0
BRSP0020001;12;mar;2025;0
BRSP0020001;8;jan;2025;0
BRSP0020001;15;mar;2025;0
BRSP0020001;21;jun;2025;0
BRSP0020001;29;mai;2025;0
BRSP0020001;5;fev;2025;0
BRSP0020001;26;mar;2025;0
BRSP0020001;3;jun;2025;0
BRSP0020001;18;mar;2025;0
BRSP0020001;15;mai;2025;0
BRSP0020001;8;fev;2025;0
BRSP0020001;1;jan;2025;0
BRSP0020001;23;abr;2025;0
BRSP0020001;7;jun;2025;0
BRSP0020001;24;mai;2025;0
BRSP0020001;25;mar;2025;0
BRSP0020001;19;fev;2025;0
BRSP0020001;14;fev;2025;0
BRSP0020001;2;mar;2025;0
BRSP0020001;12;jun;2025;0
BRSP0020001;15;jan;2025;0
BRSP0020001;27;mar;2025;0
BRSP0020001;7;mai;2025;0
BRSP0020001;9;jun;2025;0
BRSP0020001;10;mar;2025;0
BRSP0020001;17;jan;2025;0
BRSP0020001;1;mar;2025;0
BRSP0020001;9;fev;2025;0
BRSP0020001;5;mai;2025;0
BRSP0020001;7;fev;2025;0
BRSP0020001;12;abr;2025;0
BRSP0020001;10;jan;2025;0
BRSP0020001;6;mar;2025;0
BRSP0020001;1;jun;2025;0
BRSP0020001;16;mar;2025;0
BRSP0020001;22;fev;2025;0
BRSP0020001;21;mai;2025;0
BRSP0020001;23;jun;2025;0
BRSP0020001;6;abr;2025;0
BRSP0020001;30;jan;2025;0
BRSP0020001;28;fev;2025;0
BRSP0020001;12;fev;2025;0
BRSP0020001;22;mar;2025;0
BRSP0020001;19;mai;2025;0
BRSP0020001;4;mar;2025;0
BRSP0020001;14;jun;2025;0
BRSP0020001;14;jan;2025;0
BRSP0020001;27;fev;2025;0
BRSP0020001;22;mai;2025;0
BRSP0020001;20;mai;2025;0
BRSP0020001;5;abr;2025;0
BRSP0020001;23;jan;2025;0
BRSP0020001;6;mai;2025;0
BRSP0020001;27;jan;2025;0
BRSP0020001;24;abr;2025;0
BRSP0020001;12;mai;2025;0
BRSP0020001;31;mar;2025;0
BRSP0020001;24;jan;2025;0
BRSP0020001;6;fev;2025;0
BRSP0020001;5;jan;2025;0
BRSP0020001;9;mar;2025;0
BRSP0020001;4;jun;2025;0
BRSP0020001;18;fev;2025;0
BRSP0020001;27;jun;2025;0
BRSP0020001;3;mai;2025;0
BRSP0020001;20;abr;2025;0
BRSP0020001;25;jan;2025;0
BRSP0020001;11;mai;2025;0
BRSP0020001;21;abr;2025;0
BRSP0020001;21;mar;2025;0
BRSP0020001;20;jun;2025;0
BRSP0020001;31;mai;2025;0
BRSP0020001;7;jan;2025;0
BRSP0020001;13;jan;2025;0
BRSP0020001;26;mai;2025;0
BRSP0020001;7;abr;2025;0
BRSP0020001;10;fev;2025;0
BRSP0020001;14;abr;2025;0
BRSP0020001;11;jun;2025;0
BRSP0020001;26;jun;2025;0
BRSP0020001;13;mai;2025;0
BRSP0020001;30;mar;2025;0
BRSP0020001;22;jan;2025;0
BRSP0020001;6;jan;2025;0
BRSP0020001;29;abr;2025;0
BRSP0020001;17;jun;2025;0
BRSP0020001;29;mar;2025;0
BRSP0020001;12;jan;2025;0
BRSP0020001;10;mai;2025;0
BRSP0020001;8;abr;2025;0
BRSP0020001;24;fev;2025;0
BRSP0020001;14;mai;2025;0
BRSP0020001;13;fev;2025;0
BRSP0020001;23;mar;2025;0
BRSP0020001;9;mai;2025;0
BRSP0020001;3;mar;2025;0
BRSP0020001;30;mai;2025;0
BRSP0020001;30;abr;2025;0
BRSP0020001;11;mar;2025;0
BRSP0020001;2;fev;2025;0
BRSC0080001;31;jan;2025;0
BRSC0080001;9;jan;2025;0
BRSC0080001;1;fev;2025;0
BRSC0080001;2;jan;2025;0
BRSC0080001;11;fev;2025;0
BRSC0080001;28;jun;2025;0
BRSC0080001;16;fev;2025;0
BRSC0080001;20;mar;2025;0
BRSC0080001;2;mai;2025;0
BRSC0080001;17;fev;2025;0
BRSC0080001;30;jun;2025;0
BRSC0080001;8;mai;2025;0
BRSC0080001;11;abr;2025;0
BRSC0080001;2;abr;2025;0
BRSC0080001;16;mai;2025;0
BRSC0080001;4;abr;2025;0
BRSC0080001;26;fev;2025;0
BRSC0080001;25;jun;2025;0
BRSC0080001;3;fev;2025;0
BRSC0080001;21;jan;2025;0
BRSC0080001;26;abr;2025;0
BRSC0080001;15;fev;2025;0
BRSC0080001;28;mai;2025;0
BRSC0080001;4;mai;2025;0
BRSC0080001;9;abr;2025;0
BRSC0080001;27;mai;2025;0
BRSC0080001;27;abr;2025;0
BRSC0080001;4;jan;2025;0
BRSC0080001;18;abr;2025;0
BRSC0080001;10;jun;2025;0
BRSC0080001;29;jan;2025;0
BRSC0080001;29;jun;2025;0
BRSC0080001;17;mai;2025;0
BRSC0080001;13;mar;2025;0
BRSC0080001;1;abr;2025;0
BRSC0080001;23;fev;2025;0
BRSC0080001;16;jun;2025;0
BRSC0080001;4;fev;2025;0
BRSC0080001;23;mai;2025;916
BRSC0080001;8;mar;2025;0
BRSC0080001;20;jan;2025;0
BRSC0080001;19;abr;2025;0
BRSC0080001;22;abr;2025;0
BRSC0080001;16;abr;2025;0
BRSC0080001;13;abr;2025;0
BRSC0080001;25;abr;2025;0
BRSC0080001;15;abr;2025;0
BRSC0080001;28;abr;2025;0
BRSC0080001;25;mai;2025;0
BRSC0080001;3;abr;2025;0
BRSC0080001;24;jun;2025;0
BRSC0080001;20;fev;2025;0
BRSC0080001;25;fev;2025;0
BRSC0080001;5;mar;2025;0
BRSC0080001;24;mar;2025;0
BRSC0080001;18;jun;2025;0
BRSC0080001;19;jun;2025;0
BRSC0080001;19;jan;2025;0
BRSC0080001;3;jan;2025;0
BRSC0080001;19;mar;2025;0
BRSC0080001;5;jun;2025;0
BRSC0080001;7;mar;2025;0
BRSC0080001;16;jan;2025;0
BRSC0080001;8;jun;2025;0
BRSC0080001;28;mar;2025;0
BRSC0080001;18;mai;2025;0
BRSC0080001;15;jun;2025;0
BRSC0080001;17;abr;2025;0
BRSC0080001;26;jan;2025;0
BRSC0080001;17;mar;2025;0
BRSC0080001;2;jun;2025;0
BRSC0080001;21;fev;2025;0
BRSC0080001;6;jun;2025;0
BRSC0080001;14;mar;2025;0
BRSC0080001;11;jan;2025;0
BRSC0080001;1;mai;2025;0
BRSC0080001;10;abr;2025;0
BRSC0080001;18;jan;2025;0
BRSC0080001;13;jun;2025;0
BRSC0080001;22;jun;2025;0
BRSC0080001;28;jan;2025;0
BRSC0080001;12;mar;2025;0
BRSC0080001;8;jan;2025;0
BRSC0080001;15;mar;2025;0
BRSC0080001;21;jun;2025;0
BRSC0080001;29;mai;2025;0
BRSC0080001;5;fev;2025;0
BRSC0080001;26;mar;2025;0
BRSC0080001;3;jun;2025;0
BRSC0080001;18;mar;2025;0
BRSC0080001;15;mai;2025;0
BRSC0080001;8;fev;2025;0
BRSC0080001;1;jan;2025;0
BRSC0080001;23;abr;2025;0
BRSC0080001;7;jun;2025;0
BRSC0080001;24;mai;2025;0
BRSC0080001;25;mar;2025;0
BRSC0080001;19;fev;2025;0
BRSC0080001;14;fev;2025;0
BRSC0080001;2;mar;2025;0
BRSC0080001;12;jun;2025;0
BRSC0080001;15;jan;2025;0
BRSC0080001;27;mar;2025;0
BRSC0080001;7;mai;2025;0
BRSC0080001;9;jun;2025;0
BRSC0080001;10;mar;2025;0
BRSC0080001;17;jan;2025;0
BRSC0080001;1;mar;2025;0
BRSC0080001;9;fev;2025;0
BRSC0080001;5;mai;2025;0
BRSC0080001;7;fev;2025;0
BRSC0080001;12;abr;2025;0
BRSC0080001;10;jan;2025;0
BRSC0080001;6;mar;2025;0
BRSC0080001;1;jun;2025;0
BRSC0080001;16;mar;2025;0
BRSC0080001;22;fev;2025;0
BRSC0080001;21;mai;2025;0
BRSC0080001;23;jun;2025;0
BRSC0080001;6;abr;2025;0
BRSC0080001;30;jan;2025;0
BRSC0080001;28;fev;2025;0
BRSC0080001;12;fev;2025;0
BRSC0080001;22;mar;2025;0
BRSC0080001;19;mai;2025;0
BRSC0080001;4;mar;2025;0
BRSC0080001;14;jun;2025;0
BRSC0080001;14;jan;2025;0
BRSC0080001;27;fev;2025;0
BRSC0080001;22;mai;2025;0
BRSC0080001;20;mai;2025;0
BRSC0080001;5;abr;2025;0
BRSC0080001;23;jan;2025;0
BRSC0080001;6;mai;2025;0
BRSC0080001;27;jan;2025;0
BRSC0080001;24;abr;2025;0
BRSC0080001;12;mai;2025;0
BRSC0080001;31;mar;2025;0
BRSC0080001;24;jan;2025;0
BRSC0080001;6;fev;2025;0
BRSC0080001;5;jan;2025;0
BRSC0080001;9;mar;2025;0
BRSC0080001;4;jun;2025;0
BRSC0080001;18;fev;2025;0
BRSC0080001;27;jun;2025;0
BRSC0080001;3;mai;2025;0
BRSC0080001;20;abr;2025;0
BRSC0080001;25;jan;2025;0
BRSC0080001;11;mai;2025;0
BRSC0080001;21;abr;2025;0
BRSC0080001;21;mar;2025;0
BRSC0080001;20;jun;2025;0
BRSC0080001;31;mai;2025;0
BRSC0080001;7;jan;2025;0
BRSC0080001;13;jan;2025;0
BRSC0080001;26;mai;2025;0
BRSC0080001;7;abr;2025;0
BRSC0080001;10;fev;2025;0
BRSC0080001;14;abr;2025;0
BRSC0080001;11;jun;2025;0
BRSC0080001;26;jun;2025;0
BRSC0080001;13;mai;2025;0
BRSC0080001;30;mar;2025;0
BRSC0080001;22;jan;2025;0
BRSC0080001;6;jan;2025;0
BRSC0080001;29;abr;2025;0
BRSC0080001;17;jun;2025;0
BRSC0080001;29;mar;2025;0
BRSC0080001;12;jan;2025;0
BRSC0080001;10;mai;2025;0
BRSC0080001;8;abr;2025;0
BRSC0080001;24;fev;2025;0
BRSC0080001;14;mai;2025;0
BRSC0080001;13;fev;2025;0
BRSC0080001;23;mar;2025;0
BRSC0080001;9;mai;2025;0
BRSC0080001;3;mar;2025;0
BRSC0080001;30;mai;2025;0
BRSC0080001;30;abr;2025;0
BRSC0080001;11;mar;2025;0
BRSC0080001;2;fev;2025;0
BRSP0020003;31;jan;2025;0
BRSP0020003;9;jan;2025;0
BRSP0020003;1;fev;2025;0
BRSP0020003;2;jan;2025;0
BRSP0020003;11;fev;2025;0
BRSP0020003;28;jun;2025;1440
BRSP0020003;16;fev;2025;0
BRSP0020003;20;mar;2025;0
BRSP0020003;2;mai;2025;1440
BRSP0020003;17;fev;2025;0
BRSP0020003;30;jun;2025;0
BRSP0020003;8;mai;2025;0
BRSP0020003;11;abr;2025;0
BRSP0020003;2;abr;2025;0
BRSP0020003;16;mai;2025;0
BRSP0020003;4;abr;2025;0
BRSP0020003;26;fev;2025;1440
BRSP0020003;25;jun;2025;1440
BRSP0020003;3;fev;2025;0
BRSP0020003;21;jan;2025;0
BRSP0020003;26;abr;2025;1440
BRSP0020003;15;fev;2025;0
BRSP0020003;28;mai;2025;1440
BRSP0020003;4;mai;2025;1440
BRSP0020003;9;abr;2025;0
BRSP0020003;27;mai;2025;1440
BRSP0020003;27;abr;2025;1440
BRSP0020003;4;jan;2025;0
BRSP0020003;18;abr;2025;905
BRSP0020003;10;jun;2025;1440
BRSP0020003;29;jan;2025;0
BRSP0020003;29;jun;2025;908
BRSP0020003;17;mai;2025;0
BRSP0020003;13;mar;2025;1440
BRSP0020003;1;abr;2025;0
BRSP0020003;23;fev;2025;1440
BRSP0020003;16;jun;2025;1440
BRSP0020003;4;fev;2025;0
BRSP0020003;23;mai;2025;1440
BRSP0020003;8;mar;2025;0
BRSP0020003;20;jan;2025;0
BRSP0020003;19;abr;2025;0
BRSP0020003;22;abr;2025;0
BRSP0020003;16;abr;2025;0
BRSP0020003;13;abr;2025;0
BRSP0020003;25;abr;2025;1440
BRSP0020003;15;abr;2025;0
BRSP0020003;28;abr;2025;1440
BRSP0020003;25;mai;2025;1440
BRSP0020003;3;abr;2025;0
BRSP0020003;24;jun;2025;450
BRSP0020003;20;fev;2025;1440
BRSP0020003;25;fev;2025;1440
BRSP0020003;5;mar;2025;0
BRSP0020003;24;mar;2025;0
BRSP0020003;18;jun;2025;1440
BRSP0020003;19;jun;2025;1440
BRSP0020003;19;jan;2025;0
BRSP0020003;3;jan;2025;0
BRSP0020003;19;mar;2025;0
BRSP0020003;5;jun;2025;0
BRSP0020003;7;mar;2025;0
BRSP0020003;16;jan;2025;363
BRSP0020003;8;jun;2025;0
BRSP0020003;28;mar;2025;0
BRSP0020003;18;mai;2025;492
BRSP0020003;15;jun;2025;1440
BRSP0020003;17;abr;2025;1122
BRSP0020003;26;jan;2025;1440
BRSP0020003;17;mar;2025;0
BRSP0020003;2;jun;2025;0
BRSP0020003;21;fev;2025;1440
BRSP0020003;6;jun;2025;0
BRSP0020003;14;mar;2025;1440
BRSP0020003;11;jan;2025;1440
BRSP0020003;1;mai;2025;1440
BRSP0020003;10;abr;2025;0
BRSP0020003;18;jan;2025;0
BRSP0020003;13;jun;2025;1440
BRSP0020003;22;jun;2025;0
BRSP0020003;28;jan;2025;585
BRSP0020003;12;mar;2025;1350
BRSP0020003;8;jan;2025;0
BRSP0020003;15;mar;2025;1440
BRSP0020003;21;jun;2025;0
BRSP0020003;29;mai;2025;559
BRSP0020003;5;fev;2025;0
BRSP0020003;26;mar;2025;0
BRSP0020003;3;jun;2025;0
BRSP0020003;18;mar;2025;0
BRSP0020003;15;mai;2025;0
BRSP0020003;8;fev;2025;0
BRSP0020003;1;jan;2025;0
BRSP0020003;23;abr;2025;0
BRSP0020003;7;jun;2025;0
BRSP0020003;24;mai;2025;1440
BRSP0020003;25;mar;2025;0
BRSP0020003;19;fev;2025;273
BRSP0020003;14;fev;2025;0
BRSP0020003;2;mar;2025;1440
BRSP0020003;12;jun;2025;1440
BRSP0020003;15;jan;2025;1440
BRSP0020003;27;mar;2025;0
BRSP0020003;7;mai;2025;0
BRSP0020003;9;jun;2025;1025
BRSP0020003;10;mar;2025;0
BRSP0020003;17;jan;2025;0
BRSP0020003;1;mar;2025;565
BRSP0020003;9;fev;2025;0
BRSP0020003;5;mai;2025;335
BRSP0020003;7;fev;2025;0
BRSP0020003;12;abr;2025;0
BRSP0020003;10;jan;2025;435
BRSP0020003;6;mar;2025;0
BRSP0020003;1;jun;2025;0
BRSP0020003;16;mar;2025;504
BRSP0020003;22;fev;2025;1440
BRSP0020003;21;mai;2025;0
BRSP0020003;23;jun;2025;0
BRSP0020003;6;abr;2025;0
BRSP0020003;30;jan;2025;0
BRSP0020003;28;fev;2025;0
BRSP0020003;12;fev;2025;0
BRSP0020003;22;mar;2025;0
BRSP0020003;19;mai;2025;1440
BRSP0020003;4;mar;2025;310
BRSP0020003;14;jun;2025;1440
BRSP0020003;14;jan;2025;1440
BRSP0020003;27;fev;2025;1160
BRSP0020003;22;mai;2025;780
BRSP0020003;20;mai;2025;694
BRSP0020003;5;abr;2025;0
BRSP0020003;23;jan;2025;50
BRSP0020003;6;mai;2025;0
BRSP0020003;27;jan;2025;1440
BRSP0020003;24;abr;2025;1362
BRSP0020003;12;mai;2025;0
BRSP0020003;31;mar;2025;0
BRSP0020003;24;jan;2025;1440
BRSP0020003;6;fev;2025;0
BRSP0020003;5;jan;2025;0
BRSP0020003;9;mar;2025;0
BRSP0020003;4;jun;2025;0
BRSP0020003;18;fev;2025;0
BRSP0020003;27;jun;2025;1440
BRSP0020003;3;mai;2025;1440
BRSP0020003;20;abr;2025;0
BRSP0020003;25;jan;2025;1440
BRSP0020003;11;mai;2025;0
BRSP0020003;21;abr;2025;0
BRSP0020003;21;mar;2025;0
BRSP0020003;20;jun;2025;757
BRSP0020003;31;mai;2025;0
BRSP0020003;7;jan;2025;0
BRSP0020003;13;jan;2025;1440
BRSP0020003;26;mai;2025;1440
BRSP0020003;7;abr;2025;0
BRSP0020003;10;fev;2025;0
BRSP0020003;14;abr;2025;0
BRSP0020003;11;jun;2025;1440
BRSP0020003;26;jun;2025;1440
BRSP0020003;13;mai;2025;0
BRSP0020003;30;mar;2025;0
BRSP0020003;22;jan;2025;0
BRSP0020003;6;jan;2025;0
BRSP0020003;29;abr;2025;1440
BRSP0020003;17;jun;2025;1166
BRSP0020003;29;mar;2025;0
BRSP0020003;12;jan;2025;1440
BRSP0020003;10;mai;2025;0
BRSP0020003;8;abr;2025;0
BRSP0020003;24;fev;2025;1440
BRSP0020003;14;mai;2025;0
BRSP0020003;13;fev;2025;0
BRSP0020003;23;mar;2025;0
BRSP0020003;9;mai;2025;0
BRSP0020003;3;mar;2025;1440
BRSP0020003;30;mai;2025;0
BRSP0020003;30;abr;2025;788
BRSP0020003;11;mar;2025;0
BRSP0020003;2;fev;2025;0
BRSP0020002;31;jan;2025;0
BRSP0020002;9;jan;2025;0
BRSP0020002;1;fev;2025;0
BRSP0020002;2;jan;2025;0
BRSP0020002;11;fev;2025;0
BRSP0020002;28;jun;2025;0
BRSP0020002;16;fev;2025;0
BRSP0020002;20;mar;2025;0
BRSP0020002;2;mai;2025;0
BRSP0020002;17;fev;2025;0
BRSP0020002;30;jun;2025;0
BRSP0020002;8;mai;2025;0
BRSP0020002;11;abr;2025;0
BRSP0020002;2;abr;2025;0
BRSP0020002;16;mai;2025;0
BRSP0020002;4;abr;2025;0
BRSP0020002;26;fev;2025;0
BRSP0020002;25;jun;2025;0
BRSP0020002;3;fev;2025;0
BRSP0020002;21;jan;2025;0
BRSP0020002;26;abr;2025;0
BRSP0020002;15;fev;2025;0
BRSP0020002;28;mai;2025;0
BRSP0020002;4;mai;2025;0
BRSP0020002;9;abr;2025;0
BRSP0020002;27;mai;2025;0
BRSP0020002;27;abr;2025;0
BRSP0020002;4;jan;2025;0
BRSP0020002;18;abr;2025;0
BRSP0020002;10;jun;2025;0
BRSP0020002;29;jan;2025;0
BRSP0020002;29;jun;2025;0
BRSP0020002;17;mai;2025;0
BRSP0020002;13;mar;2025;0
BRSP0020002;1;abr;2025;0
BRSP0020002;23;fev;2025;0
BRSP0020002;16;jun;2025;0
BRSP0020002;4;fev;2025;0
BRSP0020002;23;mai;2025;0
BRSP0020002;8;mar;2025;0
BRSP0020002;20;jan;2025;0
BRSP0020002;19;abr;2025;0
BRSP0020002;22;abr;2025;0
BRSP0020002;16;abr;2025;0
BRSP0020002;13;abr;2025;0
BRSP0020002;25;abr;2025;0
BRSP0020002;15;abr;2025;0
BRSP0020002;28;abr;2025;0
BRSP0020002;25;mai;2025;0
BRSP0020002;3;abr;2025;0
BRSP0020002;24;jun;2025;0
BRSP0020002;20;fev;2025;0
BRSP0020002;25;fev;2025;0
BRSP0020002;5;mar;2025;0
BRSP0020002;24;mar;2025;0
BRSP0020002;18;jun;2025;0
BRSP0020002;19;jun;2025;0
BRSP0020002;19;jan;2025;0
BRSP0020002;3;jan;2025;0
BRSP0020002;19;mar;2025;0
BRSP0020002;5;jun;2025;0
BRSP0020002;7;mar;2025;0
BRSP0020002;16;jan;2025;0
BRSP0020002;8;jun;2025;0
BRSP0020002;28;mar;2025;0
BRSP0020002;18;mai;2025;0
BRSP0020002;15;jun;2025;0
BRSP0020002;17;abr;2025;0
BRSP0020002;26;jan;2025;0
BRSP0020002;17;mar;2025;0
BRSP0020002;2;jun;2025;0
BRSP0020002;21;fev;2025;0
BRSP0020002;6;jun;2025;0
BRSP0020002;14;mar;2025;0
BRSP0020002;11;jan;2025;0
BRSP0020002;1;mai;2025;0
BRSP0020002;10;abr;2025;0
BRSP0020002;18;jan;2025;0
BRSP0020002;13;jun;2025;0
BRSP0020002;22;jun;2025;0
BRSP0020002;28;jan;2025;0
BRSP0020002;12;mar;2025;0
BRSP0020002;8;jan;2025;0
BRSP0020002;15;mar;2025;0
BRSP0020002;21;jun;2025;0
BRSP0020002;29;mai;2025;0
BRSP0020002;5;fev;2025;0
BRSP0020002;26;mar;2025;0
BRSP0020002;3;jun;2025;0
BRSP0020002;18;mar;2025;0
BRSP0020002;15;mai;2025;0
BRSP0020002;8;fev;2025;0
BRSP0020002;1;jan;2025;0
BRSP0020002;23;abr;2025;0
BRSP0020002;7;jun;2025;0
BRSP0020002;24;mai;2025;0
BRSP0020002;25;mar;2025;0
BRSP0020002;19;fev;2025;0
BRSP0020002;14;fev;2025;0
BRSP0020002;2;mar;2025;0
BRSP0020002;12;jun;2025;0
BRSP0020002;15;jan;2025;0
BRSP0020002;27;mar;2025;0
BRSP0020002;7;mai;2025;0
BRSP0020002;9;jun;2025;0
BRSP0020002;10;mar;2025;0
BRSP0020002;17;jan;2025;0
BRSP0020002;1;mar;2025;0
BRSP0020002;9;fev;2025;0
BRSP0020002;5;mai;2025;0
BRSP0020002;7;fev;2025;0
BRSP0020002;12;abr;2025;0
BRSP0020002;10;jan;2025;0
BRSP0020002;6;mar;2025;0
BRSP0020002;1;jun;2025;0
BRSP0020002;16;mar;2025;0
BRSP0020002;22;fev;2025;0
BRSP0020002;21;mai;2025;0
BRSP0020002;23;jun;2025;0
BRSP0020002;6;abr;2025;0
BRSP0020002;30;jan;2025;0
BRSP0020002;28;fev;2025;0
BRSP0020002;12;fev;2025;0
BRSP0020002;22;mar;2025;0
BRSP0020002;19;mai;2025;0
BRSP0020002;4;mar;2025;0
BRSP0020002;14;jun;2025;0
BRSP0020002;14;jan;2025;0
BRSP0020002;27;fev;2025;0
BRSP0020002;22;mai;2025;0
BRSP0020002;20;mai;2025;0
BRSP0020002;5;abr;2025;0
BRSP0020002;23;jan;2025;0
BRSP0020002;6;mai;2025;0
BRSP0020002;27;jan;2025;0
BRSP0020002;24;abr;2025;0
BRSP0020002;12;mai;2025;0
BRSP0020002;31;mar;2025;0
BRSP0020002;24;jan;2025;0
BRSP0020002;6;fev;2025;0
BRSP0020002;5;jan;2025;0
BRSP0020002;9;mar;2025;0
BRSP0020002;4;jun;2025;0
BRSP0020002;18;fev;2025;0
