id_trecho,br,br_pad,uf,trecho_desc,localidade,km_ini,km_fim,ext_km,situacao,classe,sentido,jurisdicao,concessao,data_ref,chave_trecho_hint,BR_PAD,UF,KM_INI_SNV,KM_FIM_SNV,KM_INI_ARRED_SNV,__row_id_snv,KM_INI_SHP,KM_FIM_SHP,KM_INI_ARRED_SHP
101BAL0625,101,BR-101,AL,Eixo Principal,Maceió,304.0,374.0,70.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|304,BR-101,AL,304.0,374.0,304,121,,,
101BAL0630,101,BR-101,AL,Eixo Principal,Maceió,374.0,518.0,144.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|374,BR-101,AL,374.0,518.0,374,122,,,
101BAL0650,101,BR-101,AL,Eixo Principal,Maceió,518.0,705.0,187.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|518,BR-101,AL,518.0,705.0,518,123,,,
101BAL0660,101,BR-101,AL,Eixo Principal,Maceió,705.0,754.0,49.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|705,BR-101,AL,705.0,754.0,705,124,,,
101BAL0680,101,BR-101,AL,Eixo Principal,Maceió,754.0,792.0,38.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|754,BR-101,AL,754.0,792.0,754,125,,,
101BAL0690,101,BR-101,AL,Eixo Principal,Maceió,792.0,871.0,79.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|792,BR-101,AL,792.0,871.0,792,126,,,
101BAL0710,101,BR-101,AL,Eixo Principal,Maceió,871.0,1015.0,144.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|871,BR-101,AL,871.0,1015.0,871,127,,,
101BAL0730,101,BR-101,AL,Eixo Principal,Maceió,1015.0,1044.0,29.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|1015,BR-101,AL,1015.0,1044.0,1015,128,,,
101BAL0750,101,BR-101,AL,Eixo Principal,Maceió,1044.0,1124.0,80.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|1044,BR-101,AL,1044.0,1124.0,1044,129,,,
101BAL0770,101,BR-101,AL,Eixo Principal,Maceió,1124.0,1193.0,69.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|1124,BR-101,AL,1124.0,1193.0,1124,130,,,
101BAL0790,101,BR-101,AL,Eixo Principal,Maceió,1193.0,1299.0,106.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|1193,BR-101,AL,1193.0,1299.0,1193,131,,,
101BAL0810,101,BR-101,AL,Eixo Principal,Maceió,1299.0,1359.0,60.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|1299,BR-101,AL,1299.0,1359.0,1299,132,,,
101BAL0820,101,BR-101,AL,Eixo Principal,Maceió,1359.0,1395.0,36.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|1359,BR-101,AL,1359.0,1395.0,1359,133,,,
101BAL0830,101,BR-101,AL,Eixo Principal,Maceió,1395.0,1661.0,266.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|1395,BR-101,AL,1395.0,1661.0,1395,134,,,
101BAL0850,101,BR-101,AL,Eixo Principal,Maceió,1661.0,2017.0,356.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|1661,BR-101,AL,1661.0,2017.0,1661,135,,,
101BAL0870,101,BR-101,AL,Eixo Principal,Maceió,2017.0,2285.0,268.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|2017,BR-101,AL,2017.0,2285.0,2017,136,,,
101BAL0890,101,BR-101,AL,Eixo Principal,Maceió,2285.0,2466.0,181.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|2285,BR-101,AL,2285.0,2466.0,2285,137,,,
101BAL0900,101,BR-101,AL,Eixo Principal,Maceió,2466.0,2497.0,31.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|AL|2466,BR-101,AL,2466.0,2497.0,2466,138,,,
101BBA1405,101,BR-101,BA,Eixo Principal,Cruz das Almas,0.0,1.0,1.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|0,BR-101,BA,0.0,1.0,0,139,,,
101BBA1410,101,BR-101,BA,Eixo Principal,Cruz das Almas,1.0,67.0,66.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|1,BR-101,BA,1.0,67.0,1,140,,,
101BBA1412,101,BR-101,BA,Eixo Principal,Cruz das Almas,67.0,356.0,289.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|67,BR-101,BA,67.0,356.0,67,141,,,
101BBA1430,101,BR-101,BA,Eixo Principal,Cruz das Almas,356.0,617.0,261.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|356,BR-101,BA,356.0,617.0,356,142,,,
101BBA1431,101,BR-101,BA,Eixo Principal,Cruz das Almas,617.0,657.0,40.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|617,BR-101,BA,617.0,657.0,617,143,,,
101BBA1432,101,BR-101,BA,Eixo Principal,Cruz das Almas,657.0,756.0,99.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|657,BR-101,BA,657.0,756.0,657,144,,,
101BBA1450,101,BR-101,BA,Eixo Principal,Cruz das Almas,756.0,973.0,217.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|756,BR-101,BA,756.0,973.0,756,145,,,
101BBA1470,101,BR-101,BA,Eixo Principal,Cruz das Almas,973.0,1074.0,101.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|973,BR-101,BA,973.0,1074.0,973,146,,,
101BBA1471,101,BR-101,BA,Eixo Principal,Cruz das Almas,1074.0,1103.0,29.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|1074,BR-101,BA,1074.0,1103.0,1074,147,,,
101BBA1472,101,BR-101,BA,Eixo Principal,Cruz das Almas,1103.0,1172.0,69.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|1103,BR-101,BA,1103.0,1172.0,1103,148,,,
101BBA1490,101,BR-101,BA,Eixo Principal,Cruz das Almas,1172.0,1404.0,232.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|1172,BR-101,BA,1172.0,1404.0,1172,149,,,
101BBA1510,101,BR-101,BA,Eixo Principal,Cruz das Almas,1404.0,1621.0,217.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|1404,BR-101,BA,1404.0,1621.0,1404,150,,,
101BBA1530,101,BR-101,BA,Eixo Principal,Cruz das Almas,1621.0,1663.0,42.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|1621,BR-101,BA,1621.0,1663.0,1621,151,,,
101BBA1540,101,BR-101,BA,Eixo Principal,Cruz das Almas,1663.0,1708.0,45.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|1663,BR-101,BA,1663.0,1708.0,1663,152,,,
101BBA1550,101,BR-101,BA,Eixo Principal,Cruz das Almas,1708.0,1805.0,97.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|1708,BR-101,BA,1708.0,1805.0,1708,153,,,
101BBA1570,101,BR-101,BA,Eixo Principal,Cruz das Almas,1805.0,1923.0,118.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|1805,BR-101,BA,1805.0,1923.0,1805,154,,,
101BBA1572,101,BR-101,BA,Eixo Principal,Cruz das Almas,1923.0,2076.0,153.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|1923,BR-101,BA,1923.0,2076.0,1923,155,,,
101BBA1574,101,BR-101,BA,Eixo Principal,Cruz das Almas,2076.0,2198.0,122.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2076,BR-101,BA,2076.0,2198.0,2076,156,,,
101BBA1590,101,BR-101,BA,Eixo Principal,Cruz das Almas,2198.0,2315.0,117.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2198,BR-101,BA,2198.0,2315.0,2198,157,,,
101BBA1610,101,BR-101,BA,Eixo Principal,Cruz das Almas,2315.0,2349.0,34.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2315,BR-101,BA,2315.0,2349.0,2315,158,,,
101BBA1630,101,BR-101,BA,Eixo Principal,Cruz das Almas,2349.0,2494.0,145.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2349,BR-101,BA,2349.0,2494.0,2349,159,,,
101BBA1632,101,BR-101,BA,Eixo Principal,Cruz das Almas,2494.0,2580.0,86.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2494,BR-101,BA,2494.0,2580.0,2494,160,,,
101BBA1650,101,BR-101,BA,Eixo Principal,Cruz das Almas,2580.0,2644.0,64.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2580,BR-101,BA,2580.0,2644.0,2580,161,,,
101BBA1670,101,BR-101,BA,Eixo Principal,Cruz das Almas,2644.0,2840.0,196.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2644,BR-101,BA,2644.0,2840.0,2644,162,,,
101BBA1690,101,BR-101,BA,Eixo Principal,Cruz das Almas,2840.0,2883.0,43.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2840,BR-101,BA,2840.0,2883.0,2840,163,,,
101BBA1695,101,BR-101,BA,Eixo Principal,Cruz das Almas,2883.0,3022.0,139.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|2883,BR-101,BA,2883.0,3022.0,2883,164,,,
101BBA1710,101,BR-101,BA,Eixo Principal,Cruz das Almas,3022.0,3273.0,251.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|3022,BR-101,BA,3022.0,3273.0,3022,165,,,
101BBA1711,101,BR-101,BA,Eixo Principal,Cruz das Almas,3273.0,3483.0,210.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|3273,BR-101,BA,3273.0,3483.0,3273,166,,,
101BBA1712,101,BR-101,BA,Eixo Principal,Cruz das Almas,3483.0,3645.0,162.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|3483,BR-101,BA,3483.0,3645.0,3483,167,,,
101BBA1730,101,BR-101,BA,Eixo Principal,Cruz das Almas,3645.0,3657.0,12.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|3645,BR-101,BA,3645.0,3657.0,3645,168,,,
101BBA1732,101,BR-101,BA,Eixo Principal,Itabuna,3657.0,3964.0,307.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|3657,BR-101,BA,3657.0,3964.0,3657,169,,,
101BBA1734,101,BR-101,BA,Eixo Principal,Itabuna,3964.0,4233.0,269.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|3964,BR-101,BA,3964.0,4233.0,3964,170,,,
101BBA1750,101,BR-101,BA,Eixo Principal,Itabuna,4233.0,4391.0,158.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|4233,BR-101,BA,4233.0,4391.0,4233,171,,,
101BBA1751,101,BR-101,BA,Eixo Principal,Itabuna,4391.0,4438.0,47.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|4391,BR-101,BA,4391.0,4438.0,4391,172,,,
101BBA1752,101,BR-101,BA,Eixo Principal,Itabuna,4438.0,4454.0,16.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|4438,BR-101,BA,4438.0,4454.0,4438,173,,,
101BBA1760,101,BR-101,BA,Eixo Principal,Itabuna,4454.0,4745.0,291.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|4454,BR-101,BA,4454.0,4745.0,4454,174,,,
101BBA1770,101,BR-101,BA,Eixo Principal,Itabuna,4745.0,4812.0,67.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|4745,BR-101,BA,4745.0,4812.0,4745,175,,,
101BBA1790,101,BR-101,BA,Eixo Principal,Itabuna,4812.0,4904.0,92.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|4812,BR-101,BA,4812.0,4904.0,4812,176,,,
101BBA1810,101,BR-101,BA,Eixo Principal,Itabuna,4904.0,5047.0,143.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|4904,BR-101,BA,4904.0,5047.0,4904,177,,,
101BBA1815,101,BR-101,BA,Eixo Principal,Itabuna,5047.0,5075.0,28.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5047,BR-101,BA,5047.0,5075.0,5047,178,,,
101BBA1820,101,BR-101,BA,Eixo Principal,Itabuna,5075.0,5124.0,49.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5075,BR-101,BA,5075.0,5124.0,5075,179,,,
101BBA1830,101,BR-101,BA,Eixo Principal,Itabuna,5124.0,5250.0,126.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5124,BR-101,BA,5124.0,5250.0,5124,180,,,
101BBA1832,101,BR-101,BA,Eixo Principal,Itabuna,5250.0,5408.0,158.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5250,BR-101,BA,5250.0,5408.0,5250,181,,,
101BBA1834,101,BR-101,BA,Eixo Principal,Itabuna,5408.0,5598.0,190.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5408,BR-101,BA,5408.0,5598.0,5408,182,,,
101BBA1836,101,BR-101,BA,Eixo Principal,Itabuna,5598.0,5669.0,71.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5598,BR-101,BA,5598.0,5669.0,5598,183,,,
101BBA1850,101,BR-101,BA,Eixo Principal,Itabuna,5669.0,5842.0,173.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5669,BR-101,BA,5669.0,5842.0,5669,184,,,
101BBA1870,101,BR-101,BA,Eixo Principal,Itabuna,5842.0,5905.0,63.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5842,BR-101,BA,5842.0,5905.0,5842,185,,,
101BBA1890,101,BR-101,BA,Eixo Principal,Itabuna,5905.0,5979.0,74.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5905,BR-101,BA,5905.0,5979.0,5905,186,,,
101BBA1892,101,BR-101,BA,Eixo Principal,Itabuna,5979.0,6346.0,367.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|5979,BR-101,BA,5979.0,6346.0,5979,187,,,
101BBA1894,101,BR-101,BA,Eixo Principal,Itabuna,6346.0,6485.0,139.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|6346,BR-101,BA,6346.0,6485.0,6346,188,,,
101BBA1896,101,BR-101,BA,Eixo Principal,Itabuna,6485.0,6651.0,166.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|6485,BR-101,BA,6485.0,6651.0,6485,189,,,
101BBA1910,101,BR-101,BA,Eixo Principal,Eunápolis,6651.0,6798.0,147.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|6651,BR-101,BA,6651.0,6798.0,6651,190,,,
101BBA1912,101,BR-101,BA,Eixo Principal,Eunápolis,6798.0,7027.0,229.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|6798,BR-101,BA,6798.0,7027.0,6798,191,,,
101BBA1914,101,BR-101,BA,Eixo Principal,Eunápolis,7027.0,7176.0,149.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|7027,BR-101,BA,7027.0,7176.0,7027,192,,,
101BBA1930,101,BR-101,BA,Eixo Principal,Eunápolis,7176.0,7448.0,272.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|7176,BR-101,BA,7176.0,7448.0,7176,193,,,
101BBA1932,101,BR-101,BA,Eixo Principal,Eunápolis,7448.0,7933.0,485.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|7448,BR-101,BA,7448.0,7933.0,7448,194,,,
101BBA1950,101,BR-101,BA,Eixo Principal,Eunápolis,7933.0,8083.0,150.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|7933,BR-101,BA,7933.0,8083.0,7933,195,,,
101BBA1970,101,BR-101,BA,Eixo Principal,Eunápolis,8083.0,8130.0,47.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|8083,BR-101,BA,8083.0,8130.0,8083,196,,,
101BBA1971,101,BR-101,BA,Eixo Principal,Eunápolis,8130.0,8748.0,618.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|8130,BR-101,BA,8130.0,8748.0,8130,197,,,
101BBA1990,101,BR-101,BA,Eixo Principal,Eunápolis,8748.0,9197.0,449.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|8748,BR-101,BA,8748.0,9197.0,8748,198,,,
101BBA2010,101,BR-101,BA,Eixo Principal,Eunápolis,9197.0,9386.0,189.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|BA|9197,BR-101,BA,9197.0,9386.0,9197,199,,,
101BBA2012,101,BR-101,BA,Eixo Principal,Eunápolis,9386.0,9561.0,175.0,PAV,Longitudinal,km_crescente,Concessão Federal,sim,2025-07,BR-101|BA|9386,BR-101,BA,9386.0,9561.0,9386,200,,,
101BPB0250,101,BR-101,PB,Eixo Principal,João Pessoa,0.0,61.0,61.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|0,BR-101,PB,0.0,61.0,0,201,,,
101BPB0255,101,BR-101,PB,Eixo Principal,João Pessoa,61.0,299.0,238.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|61,BR-101,PB,61.0,299.0,61,202,,,
101BPB0260,101,BR-101,PB,Eixo Principal,João Pessoa,299.0,400.0,101.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|299,BR-101,PB,299.0,400.0,299,203,,,
101BPB0270,101,BR-101,PB,Eixo Principal,João Pessoa,400.0,735.0,335.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|400,BR-101,PB,400.0,735.0,400,204,,,
101BPB0280,101,BR-101,PB,Eixo Principal,João Pessoa,735.0,805.0,70.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|735,BR-101,PB,735.0,805.0,735,205,,,
101BPB0290,101,BR-101,PB,Eixo Principal,João Pessoa,805.0,808.0,3.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|805,BR-101,PB,805.0,808.0,805,206,,,
101BPB0310,101,BR-101,PB,Eixo Principal,João Pessoa,808.0,826.0,18.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|808,BR-101,PB,808.0,826.0,808,207,,,
101BPB0320,101,BR-101,PB,Eixo Principal,João Pessoa,826.0,884.0,58.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|826,BR-101,PB,826.0,884.0,826,208,,,
101BPB0330,101,BR-101,PB,Eixo Principal,João Pessoa,884.0,924.0,40.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|884,BR-101,PB,884.0,924.0,884,209,,,
101BPB0332,101,BR-101,PB,Eixo Principal,João Pessoa,924.0,994.0,70.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|924,BR-101,PB,924.0,994.0,924,210,,,
101BPB0335,101,BR-101,PB,Eixo Principal,João Pessoa,994.0,1102.0,108.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|994,BR-101,PB,994.0,1102.0,994,211,,,
101BPB0340,101,BR-101,PB,Eixo Principal,João Pessoa,1102.0,1273.0,171.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|1102,BR-101,PB,1102.0,1273.0,1102,212,,,
101BPB0345,101,BR-101,PB,Eixo Principal,João Pessoa,1273.0,1277.0,4.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PB|1273,BR-101,PB,1273.0,1277.0,1273,213,,,
101BPE0350,101,BR-101,PE,Eixo Principal,Recife,0.0,78.0,78.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|0,BR-101,PE,0.0,78.0,0,214,,,
101BPE0355,101,BR-101,PE,Eixo Principal,Recife,78.0,210.0,132.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|78,BR-101,PE,78.0,210.0,78,215,,,
101BPE0360,101,BR-101,PE,Eixo Principal,Recife,210.0,338.0,128.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|210,BR-101,PE,210.0,338.0,210,216,,,
101BPE0370,101,BR-101,PE,Eixo Principal,Recife,338.0,417.0,79.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|338,BR-101,PE,338.0,417.0,338,217,,,
101BPE0390,101,BR-101,PE,Eixo Principal,Recife,417.0,517.0,100.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|417,BR-101,PE,417.0,517.0,417,218,,,
101BPE0410,101,BR-101,PE,Eixo Principal,Recife,517.0,667.0,150.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|517,BR-101,PE,517.0,667.0,517,219,,,
101BPE0420,101,BR-101,PE,Eixo Principal,Recife,667.0,699.0,32.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|667,BR-101,PE,667.0,699.0,667,220,,,
101BPE0430,101,BR-101,PE,Eixo Principal,Recife,699.0,729.0,30.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|699,BR-101,PE,699.0,729.0,699,221,,,
101BPE0435,101,BR-101,PE,Eixo Principal,Recife,729.0,823.0,94.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|729,BR-101,PE,729.0,823.0,729,222,,,
101BPE0440,101,BR-101,PE,Eixo Principal,Recife,823.0,946.0,123.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|823,BR-101,PE,823.0,946.0,823,223,,,
101BPE0450,101,BR-101,PE,Eixo Principal,Recife,946.0,967.0,21.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|946,BR-101,PE,946.0,967.0,946,224,,,
101BPE0460,101,BR-101,PE,Eixo Principal,Recife,967.0,1020.0,53.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|967,BR-101,PE,967.0,1020.0,967,225,,,
101BPE0465,101,BR-101,PE,Eixo Principal,Recife,1020.0,1033.0,13.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1020,BR-101,PE,1020.0,1033.0,1020,226,,,
101BPE0470,101,BR-101,PE,Eixo Principal,Recife,1033.0,1158.0,125.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1033,BR-101,PE,1033.0,1158.0,1033,227,,,
101BPE0475,101,BR-101,PE,Eixo Principal,Recife,1158.0,1214.0,56.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1158,BR-101,PE,1158.0,1214.0,1158,228,,,
101BPE0480,101,BR-101,PE,Eixo Principal,Recife,1214.0,1245.0,31.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1214,BR-101,PE,1214.0,1245.0,1214,229,,,
101BPE0490,101,BR-101,PE,Eixo Principal,Recife,1245.0,1280.0,35.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1245,BR-101,PE,1245.0,1280.0,1245,230,,,
101BPE0495,101,BR-101,PE,Eixo Principal,Recife,1280.0,1360.0,80.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1280,BR-101,PE,1280.0,1360.0,1280,231,,,
101BPE0510,101,BR-101,PE,Eixo Principal,Recife,1360.0,1486.0,126.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1360,BR-101,PE,1360.0,1486.0,1360,232,,,
101BPE0530,101,BR-101,PE,Eixo Principal,Recife,1486.0,1522.0,36.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1486,BR-101,PE,1486.0,1522.0,1486,233,,,
101BPE0540,101,BR-101,PE,Eixo Principal,Recife,1522.0,1571.0,49.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1522,BR-101,PE,1522.0,1571.0,1522,234,,,
101BPE0550,101,BR-101,PE,Eixo Principal,Recife,1571.0,1855.0,284.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1571,BR-101,PE,1571.0,1855.0,1571,235,,,
101BPE0570,101,BR-101,PE,Eixo Principal,Recife,1855.0,1891.0,36.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1855,BR-101,PE,1855.0,1891.0,1855,236,,,
101BPE0575,101,BR-101,PE,Eixo Principal,Recife,1891.0,2031.0,140.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|1891,BR-101,PE,1891.0,2031.0,1891,237,,,
101BPE0578,101,BR-101,PE,Eixo Principal,Recife,2031.0,2059.0,28.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|2031,BR-101,PE,2031.0,2059.0,2031,238,,,
101BPE0580,101,BR-101,PE,Eixo Principal,Recife,2059.0,2145.0,86.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|PE|2059,BR-101,PE,2059.0,2145.0,2059,239,,,
101BRN0010,101,BR-101,RN,Eixo Principal,Macaíba,0.0,19.0,19.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|0,BR-101,RN,0.0,19.0,0,240,,,
101BRN0015,101,BR-101,RN,Eixo Principal,Macaíba,19.0,61.0,42.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|19,BR-101,RN,19.0,61.0,19,241,,,
101BRN0020,101,BR-101,RN,Eixo Principal,Macaíba,61.0,204.0,143.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|61,BR-101,RN,61.0,204.0,61,242,,,
101BRN0030,101,BR-101,RN,Eixo Principal,Macaíba,204.0,303.0,99.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|204,BR-101,RN,204.0,303.0,204,243,,,
101BRN0032,101,BR-101,RN,Eixo Principal,Macaíba,303.0,351.0,48.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|303,BR-101,RN,303.0,351.0,303,244,,,
101BRN0034,101,BR-101,RN,Eixo Principal,Macaíba,351.0,415.0,64.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|351,BR-101,RN,351.0,415.0,351,245,,,
101BRN0036,101,BR-101,RN,Eixo Principal,Macaíba,415.0,448.0,33.0,PAV,Longitudinal,km_crescente,Federal,nao,2025-07,BR-101|RN|415,BR-101,RN,415.0,448.0,415,246,,,
