id_trecho,br,br_pad,uf,trecho_desc,localidade,km_ini,km_fim,ext_km,situacao,classe,sentido,jurisdicao,concessao,data_ref,chave_trecho_hint
230BCE0530,230,BR-230,CE,Eixo Principal,Icó,0.0,67.0,67.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|0
230BCE0550,230,BR-230,CE,Eixo Principal,Icó,67.0,109.0,42.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|67
230BCE0560,230,BR-230,CE,Eixo Principal,Icó,109.0,197.0,88.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|109
230BCE0570,230,BR-230,CE,Eixo Principal,Icó,197.0,394.0,197.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|197
230BCE0590,230,BR-230,CE,Eixo Principal,Icó,394.0,483.0,89.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|394
230BCE0600,230,BR-230,CE,Eixo Principal,Icó,483.0,584.0,101.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|483
230BCE0610,230,BR-230,CE,Eixo Principal,Icó,584.0,784.0,200.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|584
230BCE0620,230,BR-230,CE,Eixo Principal,Icó,784.0,810.0,26.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|784
230BCE0630,230,BR-230,CE,Eixo Principal,Icó,810.0,1155.0,345.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|810
230BCE0650,230,BR-230,CE,Eixo Principal,,1155.0,1505.0,350.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|1155
230BCE0670,230,BR-230,CE,Eixo Principal,,1505.0,2005.0,500.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|1505
230BCE0690,230,BR-230,CE,Eixo Principal,,2005.0,2329.0,324.0,PLA,Transversal,km_crescente,Estadual,nao,2025-07,BR-230|CE|2005
230BCE0710,230,BR-230,CE,Eixo Principal,,2329.0,2426.0,97.0,PLA,Transversal,km_crescente,Estadual,nao,2025-07,BR-230|CE|2329
230BMA0910,230,BR-230,MA,Eixo Principal,Barão de Grajaú,0.0,209.0,209.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|0
230BMA0930,230,BR-230,MA,Eixo Principal,Barão de Grajaú,209.0,575.0,366.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|209
230BMA0950,230,BR-230,MA,Eixo Principal,Barão de Grajaú,575.0,792.0,217.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|575
230BMA0955,230,BR-230,MA,Eixo Principal,Barão de Grajaú,792.0,924.0,132.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|792
230BMA0960,230,BR-230,MA,Eixo Principal,Barão de Grajaú,924.0,950.0,26.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|924
230BMA0970,230,BR-230,MA,Eixo Principal,Barão de Grajaú,950.0,958.0,8.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|950
230BMA0975,230,BR-230,MA,Eixo Principal,Barão de Grajaú,958.0,1165.0,207.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|958
230BMA0980,230,BR-230,MA,Eixo Principal,Barão de Grajaú,1165.0,1431.0,266.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|1165
230BMA0985,230,BR-230,MA,Eixo Principal,Barão de Grajaú,1431.0,1444.0,13.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|1431
230BMA0990,230,BR-230,MA,Eixo Principal,Barão de Grajaú,1444.0,1447.0,3.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|1444
230BMA0991,230,BR-230,MA,Eixo Principal,Barão de Grajaú,1447.0,2166.0,719.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|1447
230BMA0992,230,BR-230,MA,Eixo Principal,Barão de Grajaú,2166.0,2394.0,228.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|2166
230BMA1000,230,BR-230,MA,Eixo Principal,Barão de Grajaú,2394.0,2762.0,368.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|2394
230BMA1002,230,BR-230,MA,Eixo Principal,Barão de Grajaú,2762.0,3159.0,397.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|2762
230BMA1010,230,BR-230,MA,Eixo Principal,Barão de Grajaú,3159.0,3685.0,526.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|3159
230BMA1030,230,BR-230,MA,Eixo Principal,Barão de Grajaú,3685.0,4068.0,383.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|3685
230BMA1050,230,BR-230,MA,Eixo Principal,Barão de Grajaú,4068.0,4828.0,760.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|4068
230BMA1060,230,BR-230,MA,Eixo Principal,Imperatriz,4828.0,5742.0,914.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|4828
230BMA1070,230,BR-230,MA,Eixo Principal,Imperatriz,5742.0,6690.0,948.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|5742
230BMA1075,230,BR-230,MA,Eixo Principal,Imperatriz,6690.0,6698.0,8.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|6690
230BPB0010,230,BR-230,PB,Eixo Principal,João Pessoa,0.0,18.0,18.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0
230BPB0020,230,BR-230,PB,Eixo Principal,João Pessoa,18.0,150.0,132.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|18
230BPB0030,230,BR-230,PB,Eixo Principal,João Pessoa,150.0,247.0,97.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|150
230BPB0040,230,BR-230,PB,Eixo Principal,João Pessoa,247.0,282.0,35.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-230|PB|247
230BPB0050,230,BR-230,PB,Eixo Principal,João Pessoa,282.0,340.0,58.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|282
230BPB0060,230,BR-230,PB,Eixo Principal,João Pessoa,340.0,358.0,18.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|340
230BPB0070,230,BR-230,PB,Eixo Principal,João Pessoa,358.0,420.0,62.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|358
230BPB0090,230,BR-230,PB,Eixo Principal,João Pessoa,420.0,486.0,66.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|420
230BPB0100,230,BR-230,PB,Eixo Principal,João Pessoa,486.0,532.0,46.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|486
230BPB0110,230,BR-230,PB,Eixo Principal,João Pessoa,532.0,612.0,80.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|532
230BPB0120,230,BR-230,PB,Eixo Principal,João Pessoa,612.0,705.0,93.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|612
230BPB0130,230,BR-230,PB,Eixo Principal,João Pessoa,705.0,710.0,5.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|705
230BPB0140,230,BR-230,PB,Eixo Principal,João Pessoa,710.0,804.0,94.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|710
230BPB0145,230,BR-230,PB,Eixo Principal,João Pessoa,804.0,851.0,47.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|804
230BPB0150,230,BR-230,PB,Eixo Principal,Campina Grande,851.0,875.0,24.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|851
230BPB0160,230,BR-230,PB,Eixo Principal,Campina Grande,875.0,893.0,18.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|875
230BPB0170,230,BR-230,PB,Eixo Principal,Campina Grande,893.0,1124.0,231.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|893
230BPB0190,230,BR-230,PB,Eixo Principal,Campina Grande,1124.0,1172.0,48.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|1124
230BPB0210,230,BR-230,PB,Eixo Principal,Campina Grande,1172.0,1358.0,186.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|1172
230BPB0215,230,BR-230,PB,Eixo Principal,Campina Grande,1358.0,1481.0,123.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|1358
230BPB0220,230,BR-230,PB,Eixo Principal,Campina Grande,1481.0,1510.0,29.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|1481
230BPB0225,230,BR-230,PB,Eixo Principal,Campina Grande,1510.0,1533.0,23.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|1510
230BPB0230,230,BR-230,PB,Eixo Principal,Campina Grande,1533.0,1653.0,120.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|1533
230BPB0232,230,BR-230,PB,Eixo Principal,Campina Grande,1653.0,1701.0,48.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|1653
230BPB0235,230,BR-230,PB,Eixo Principal,Campina Grande,1701.0,1772.0,71.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|1701
230BPB0240,230,BR-230,PB,Eixo Principal,Campina Grande,1772.0,1846.0,74.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|1772
230BPB0250,230,BR-230,PB,Eixo Principal,Campina Grande,1846.0,2155.0,309.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|1846
230BPB0270,230,BR-230,PB,Eixo Principal,Campina Grande,2155.0,2410.0,255.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|2155
230BPB0280,230,BR-230,PB,Eixo Principal,Campina Grande,2410.0,2488.0,78.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|2410
230BPB0290,230,BR-230,PB,Eixo Principal,Campina Grande,2488.0,2598.0,110.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|2488
230BPB0295,230,BR-230,PB,Eixo Principal,Campina Grande,2598.0,2889.0,291.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|2598
230BPB0300,230,BR-230,PB,Eixo Principal,Patos,2889.0,2912.0,23.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|2889
230BPB0310,230,BR-230,PB,Eixo Principal,Patos,2912.0,3110.0,198.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|2912
230BPB0315,230,BR-230,PB,Eixo Principal,Patos,3110.0,3276.0,166.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|3110
230BPB0320,230,BR-230,PB,Eixo Principal,Patos,3276.0,3320.0,44.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|3276
230BPB0325,230,BR-230,PB,Eixo Principal,Patos,3320.0,3330.0,10.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|3320
230BPB0330,230,BR-230,PB,Eixo Principal,Patos,3330.0,3366.0,36.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|3330
230BPB0335,230,BR-230,PB,Eixo Principal,Patos,3366.0,3374.0,8.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|3366
230BPB0340,230,BR-230,PB,Eixo Principal,Patos,3374.0,3509.0,135.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|3374
230BPB0350,230,BR-230,PB,Eixo Principal,Patos,3509.0,3652.0,143.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|3509
230BPB0360,230,BR-230,PB,Eixo Principal,Patos,3652.0,3733.0,81.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|3652
230BPB0365,230,BR-230,PB,Eixo Principal,Patos,3733.0,3881.0,148.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|3733
230BPB0370,230,BR-230,PB,Eixo Principal,Patos,3881.0,4042.0,161.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|3881
230BPB0390,230,BR-230,PB,Eixo Principal,Patos,4042.0,4142.0,100.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|4042
230BPB0410,230,BR-230,PB,Eixo Principal,Patos,4142.0,4432.0,290.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|4142
230BPB0430,230,BR-230,PB,Eixo Principal,Patos,4432.0,4611.0,179.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|4432
230BPB0450,230,BR-230,PB,Eixo Principal,Patos,4611.0,4726.0,115.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|4611
230BPB0460,230,BR-230,PB,Eixo Principal,Patos,4726.0,4772.0,46.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|4726
230BPB0465,230,BR-230,PB,Eixo Principal,Patos,4772.0,4933.0,161.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|4772
230BPB0470,230,BR-230,PB,Eixo Principal,Patos,4933.0,4999.0,66.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|4933
230BPB0490,230,BR-230,PB,Eixo Principal,Patos,4999.0,5033.0,34.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|4999
230BPB0510,230,BR-230,PB,Eixo Principal,Patos,5033.0,5126.0,93.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|5033
230BPB0520,230,BR-230,PB,Eixo Principal,Patos,5126.0,5155.0,29.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|5126
230BPB0525,230,BR-230,PB,Eixo Principal,Patos,5155.0,5170.0,15.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|5155
230BPI0730,230,BR-230,PI,Eixo Principal,Picos,0.0,177.0,177.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0
230BPI0740,230,BR-230,PI,Eixo Principal,Picos,177.0,181.0,4.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|177
230BPI0750,230,BR-230,PI,Eixo Principal,Picos,181.0,411.0,230.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|181
230BPI0755,230,BR-230,PI,Eixo Principal,Picos,411.0,525.0,114.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|411
230BPI0770,230,BR-230,PI,Eixo Principal,Picos,525.0,656.0,131.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|525
230BPI0775,230,BR-230,PI,Eixo Principal,Picos,656.0,777.0,121.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|656
230BPI0780,230,BR-230,PI,Eixo Principal,Picos,777.0,914.0,137.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|777
230BPI0790,230,BR-230,PI,Eixo Principal,Picos,914.0,1097.0,183.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|914
230BPI0810,230,BR-230,PI,Eixo Principal,Picos,1097.0,1138.0,41.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|1097
230BPI0830,230,BR-230,PI,Eixo Principal,Picos,1138.0,1484.0,346.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|1138
230BPI0840,230,BR-230,PI,Eixo Principal,Picos,1484.0,1519.0,35.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|1484
230BPI0850,230,BR-230,PI,Eixo Principal,Floriano,1519.0,1654.0,135.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|1519
230BPI0852,230,BR-230,PI,Eixo Principal,Floriano,1654.0,1893.0,239.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|1654
230BPI0855,230,BR-230,PI,Eixo Principal,Floriano,1893.0,1965.0,72.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|1893
230BPI0860,230,BR-230,PI,Eixo Principal,Floriano,1965.0,1979.0,14.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|1965
230BPI0870,230,BR-230,PI,Eixo Principal,Floriano,1979.0,2538.0,559.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|1979
230BPI0875,230,BR-230,PI,Eixo Principal,Floriano,2538.0,2651.0,113.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|2538
230BPI0880,230,BR-230,PI,Eixo Principal,Floriano,2651.0,2813.0,162.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|2651
230BPI0890,230,BR-230,PI,Eixo Principal,Floriano,2813.0,3004.0,191.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|2813
230BPI0895,230,BR-230,PI,Eixo Principal,Floriano,3004.0,3085.0,81.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|3004
230BPI0900,230,BR-230,PI,Eixo Principal,Floriano,3085.0,3105.0,20.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|3085
230CCE1005,230,BR-230,CE,Contorno,,0.0,26.0,26.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|0
230CCE1010,230,BR-230,CE,Contorno,,26.0,80.0,54.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|26
230CCE2005,230,BR-230,CE,Contorno,,0.0,14.0,14.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|0
230CCE2010,230,BR-230,CE,Contorno,,14.0,58.0,44.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|CE|14
230CMA1005,230,BR-230,MA,Contorno,,0.0,105.0,105.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|0
230CMA2005,230,BR-230,MA,Contorno,,0.0,14.0,14.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|MA|0
230CPB1005,230,BR-230,PB,Contorno,,0.0,64.0,64.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0
230CPB2005,230,BR-230,PB,Contorno,,0.0,73.0,73.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0
230CPB3005,230,BR-230,PB,Contorno,,0.0,61.0,61.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0
230CPB4005,230,BR-230,PB,Contorno,,0.0,48.0,48.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0
230CPB5005,230,BR-230,PB,Contorno,,0.0,51.0,51.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0
230CPB6005,230,BR-230,PB,Contorno,,0.0,40.0,40.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0
230CPB7005,230,BR-230,PB,Contorno,,0.0,45.0,45.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0
230CPB7010,230,BR-230,PB,Contorno,,45.0,69.0,24.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|45
230CPB8005,230,BR-230,PB,Contorno,,0.0,12.0,12.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0
230CPB8010,230,BR-230,PB,Contorno,,12.0,26.0,14.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|12
230CPB9005,230,BR-230,PB,Contorno,,0.0,26.0,26.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0
230CPI1005,230,BR-230,PI,Contorno,Floriano,0.0,47.0,47.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0
230CPI1010,230,BR-230,PI,Contorno,,47.0,65.0,18.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|47
230CPI2005,230,BR-230,PI,Contorno,,0.0,36.0,36.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0
230CPI2010,230,BR-230,PI,Contorno,,36.0,59.0,23.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|36
230CPI3005,230,BR-230,PI,Contorno,,0.0,21.0,21.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0
230CPI4005,230,BR-230,PI,Contorno,,0.0,42.0,42.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0
230CPI5005,230,BR-230,PI,Contorno,,0.0,22.0,22.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0
230CPI5010,230,BR-230,PI,Contorno,,22.0,34.0,12.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|22
230CPI6005,230,BR-230,PI,Contorno,,0.0,84.0,84.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0
230CPI6010,230,BR-230,PI,Contorno,,84.0,106.0,22.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|84
230CPI6015,230,BR-230,PI,Contorno,,106.0,178.0,72.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|106
230NPB1005,230,BR-230,PB,Anel,,0.0,134.0,134.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|0
230NPB1010,230,BR-230,PB,Anel,,134.0,227.0,93.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|134
230NPB1015,230,BR-230,PB,Anel,,227.0,300.0,73.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|227
230NPB1020,230,BR-230,PB,Anel,,300.0,373.0,73.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|300
230NPB1025,230,BR-230,PB,Anel,,373.0,429.0,56.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PB|373
230NPI1005,230,BR-230,PI,Anel,,0.0,62.0,62.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|0
230NPI1010,230,BR-230,PI,Anel,,62.0,149.0,87.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|62
230NPI1015,230,BR-230,PI,Anel,,149.0,244.0,95.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|149
230NPI1020,230,BR-230,PI,Anel,,244.0,309.0,65.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|244
230NPI1025,230,BR-230,PI,Anel,,309.0,391.0,82.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|309
230NPI1030,230,BR-230,PI,Anel,,391.0,493.0,102.0,PLA,Transversal,km_crescente,Federal,nao,2025-07,BR-230|PI|391
232APE1005,232,BR-232,PE,Acesso,Salgueiro,0.0,37.0,37.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|0
232BPE0010,232,BR-232,PE,Eixo Principal,Recife,0.0,49.0,49.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|0
232BPE0015,232,BR-232,PE,Eixo Principal,Recife,49.0,104.0,55.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|49
232BPE0017,232,BR-232,PE,Eixo Principal,Recife,104.0,144.0,40.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|104
232BPE0020,232,BR-232,PE,Eixo Principal,Recife,144.0,265.0,121.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|144
232BPE0030,232,BR-232,PE,Eixo Principal,Recife,265.0,421.0,156.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|265
232BPE0050,232,BR-232,PE,Eixo Principal,Recife,421.0,448.0,27.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|421
232BPE0060,232,BR-232,PE,Eixo Principal,Recife,448.0,538.0,90.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|448
232BPE0065,232,BR-232,PE,Eixo Principal,Recife,538.0,585.0,47.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|538
232BPE0070,232,BR-232,PE,Eixo Principal,Recife,585.0,592.0,7.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|585
232BPE0075,232,BR-232,PE,Eixo Principal,Recife,592.0,711.0,119.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|592
232BPE0090,232,BR-232,PE,Eixo Principal,Caruaru,711.0,768.0,57.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|711
232BPE0110,232,BR-232,PE,Eixo Principal,Caruaru,768.0,879.0,111.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|768
232BPE0120,232,BR-232,PE,Eixo Principal,Caruaru,879.0,994.0,115.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|879
232BPE0130,232,BR-232,PE,Eixo Principal,Caruaru,994.0,1016.0,22.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|994
232BPE0140,232,BR-232,PE,Eixo Principal,Caruaru,1016.0,1292.0,276.0,PAV,Transversal,km_crescente,Convênio Adm.Federal/Estadual,sim,2025-07,BR-232|PE|1016
232BPE0150,232,BR-232,PE,Eixo Principal,Caruaru,1292.0,1473.0,181.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|1292
232BPE0170,232,BR-232,PE,Eixo Principal,Caruaru,1473.0,1482.0,9.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|1473
232BPE0180,232,BR-232,PE,Eixo Principal,Caruaru,1482.0,1625.0,143.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|1482
232BPE0190,232,BR-232,PE,Eixo Principal,Caruaru,1625.0,1808.0,183.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|1625
232BPE0210,232,BR-232,PE,Eixo Principal,Caruaru,1808.0,2117.0,309.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|1808
232BPE0230,232,BR-232,PE,Eixo Principal,Arcoverde,2117.0,2514.0,397.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|2117
232BPE0250,232,BR-232,PE,Eixo Principal,Arcoverde,2514.0,2517.0,3.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|2514
232BPE0260,232,BR-232,PE,Eixo Principal,Arcoverde,2517.0,2774.0,257.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|2517
232BPE0270,232,BR-232,PE,Eixo Principal,Arcoverde,2774.0,3241.0,467.0,PAV,Transversal,km_crescente,Federal,nao,2025-07,BR-232|PE|2774
